text,label
Em trai tôi bị bệnh tim nặng nhưng nó có thể chơi thuốc bán sẵn hoặc bán thuốc cầm hơi để chữa bệnh .,1
Với mong muốn mang đến cho khách hàng những chiếc xe chở gia súc đông lạnh chạy với vận tốc cao hơn và chất lượng tốt hơn . ĐH Quốc gia TP. HCM đã cho ra mắt dòng xe Hyundai Hiundai gây ấn tượng mạnh trong thời gian qua khi đạt doanh số 8 tháng đầu năm 2017 .,2
bác sỹ việt nam tuyệt vời quá,2
cá nhân mình thích chị irina người nga hơn trc đây mình ko bỏ sót 1 tin nào về cập đôi đó tiếc quá,1
không thể tin được sao lại tồn tại những loại cầm thú như thế này,2
chúc 2 cháu mạnh khoẻ,2
tâm hồn người nghệ sĩ nhạy cảm mong manh tựa dây đàn để người khác hiểu được họ cũng là một thách thức,2
Chương trình giáo dục phổ thông mới 2018 đã ghi nhận những đóng góp của anh chị em học sinh sau khi học xong chương trình đại học . Tuổi Trẻ Online giới thiệu thêm một số ý kiến của anh em học sinh sau khi học xong chương trình đại học .,2
ngòi không phải lúc nào cũng nổ ngòi khủng chỉ cần để đe dọa cũng đủ tê liệt đối phương,1
khả năng chấn thương tái phát thường xuyên khi về đá ở anh,1
Tuổi Trẻ Online nhận được ý kiến của bạn đọc về việc nên hay không nên du lịch trong vòng 14 ngày kể từ ngày 1-1-2019 kể từ ngày 1-1-2019 kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày đó là 14 ngày kể từ ngày,1
các doanh nghiệp nhật về nước sản xuất thì việc làm cho những nước xuất khẩu lao động nhiều hơn,0
dài 6m cao 2m nó sẽ là chiếc suv to lớn nhất thế giới,2
tuổi chàng hơn gấp đôi tuổi nàng nhưng nhìn vẫn rất xứng đôi,2
Chiếc xe nhật là dòng xe Nhật duy nhất còn lại trong tầm giá dưới 100 triệu đồng luôn luôn để ở vị trí thấp nhất trong bảng giá xe hơi là dòng xe Nhật .,1
bột than tre thì tốt nhưng sợ khi đại trà thì ko biết than gì thôi,1
tạ ơn trời phật phù hộ tạ ơn các bác sỹ,2
"i10 là một trong những mẫu xe hơi tốt nhất hiện nay , bạn đã biết đến ô tô . Bạn đã biết đến ô tô như thế nào ? Bạn đã biết đến ô tô như thế nào ?",2
Bạn có biết một toà nhà cao tầng ở bên Mỹ sử dụng cầu thang gỗ không dùng đinh ? Và đây là một câu chuyện về cầu thang xoắn ốc bằng gỗ mà nhiều bạn rất thích .,2
ngày đó chưa có điều kiện mua đĩa nhạc nên cả xóm có 1 đĩa là cứ chuyền nhau nhà này nhà kia nghe,1
ước mơ của mình là được ngắm cực quang một lần trong đời,2
mới đi học học được mấy hôm mà lại phải vào bệnh viện rồi khổ thân mấy bé,0
Thay vì cả đội hình xuất sắc nhất đi tìm ai là đội hình xuất sắc nhất cho s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s,2
nghe câu có cơ hội đòi lại món nợ nghe vẻ hư câu thế ko biết ko biết có nợ thêm nợ ko nữa tội à mà thôi,0
Hội đồng quản trị ( HĐQT ) công ty Cổ phần M10 cho biết họ đã họp và thống nhất từ trước với tỉ lệ 84 % là 85 % sẽ kết thúc thu hút sự chú ý của công chúng .,2
pháp luật trừng trị tên vô đạo này thật nặng,0
sao cứ làm khó làm gì lấy thước đo 1 cạnh hình vuông là xong,0
nghe mà đau lòng mong con sẽ bình an sống với bà,2
lại nữa 28 ko đủ sao mà lại hành nữa ah,0
căn nhà nhìn đẹp quá,2
"Theo lý thuyết cũng như thực tế nghiên cứu của các nhà khoa học thì đề bài toán trên là một bài toán khó , tuy nhiên nếu có một tam giác đủ sức đáp ứng được yêu cầu của đề bài thì cũng không thể có một tam giác nào đáp ứng được điều kiện đề bài .",1
Hơn 1 tháng nay phở phở tương đen và tương đỏ để chấm thử hỏi và kiểm tra xem có mấy nơi dùng các thương hiệu lớn và uy tín lâu năm hay chỉ là những thùng nhựa 5 lít được các quán mua về k rổ nguồn gốc và xuất xứ .,1
cảm giác bơi cùng 1 chú cá mập chắc cool lắm,2
già mà không làm gương cho trẻ,1
các cules mùa này sẽ chỉ được xem si đi bộ trên sân thôi còn ghi bàn thì còn lâu,1
Mặc dù đất nước ta có nền pháp luật rất nghiêm khắc tuy nhiên với dân số quá đông và lực lượng hành pháp lại ít ỏi nên đã xảy ra nhiều vụ việc vi phạm pháp luật rất kinh khủng .,0
trailer cảnh đầu nhiều chị em thích xem,2
"Để vận động các cháu cũng rất ham học , các thầy cô giáo ở TP Cần Thơ đã lặn lội đến từng nhà vận động cháu cũng rất ham học .",2
dân hàn ghê thật cứ y hệt như điện thoại sam sung vậy,0
"Trước khi cho xe đi kiểm tra , hãy để ý kỹ xem xe có an toàn hay không .",1
tội nghiệp quá,0
một thời để nhớ bao kỷ niệm gắn liền với những ca khúc của anh,2
chó nghiệp vụ thông minh tinh ranh là nhờ cảnh sát huấn luyện tốt còn không biết huấn luyện thì đừng mua về lấy le làm gì khổ người xung quanh,2
cái này không còn gọi là tai nạn,0
đan trường hồi hát làn sóng xanh rât cảm xúc có nhiều mv rất đẹpchúc mừng thành công của anh,2
nhìn ảnh trông bé quá m tưởng 5 tuổi ấy,1
tôi nghĩ việt nam cũng nên phạt thật nặng hoặc thu phương tiện với những thành phần độ pô rất khó chịu,0
nhà mình rất nhiều vỏ mỳ tôm trước có một bạn xin mà giờ không lấy mình muốn gửi các bạn thì ntn ạ,1
Đây là một trong những vụ tai nạn hàng hải ở vùng biển Cần Thơ do hải cẩu biển gây ra .,0
đề nghị tìm và truy cứu trách nhiệm phòng khám tiến hành nạo thai khi đã quá tuần tuổi thật bất nhân,0
vô tiền khoáng hậu,0
nhà nhà cháu cháu tôi mới học lớp 1 được 3 tuần cô cô nhắn tin kêu than cháu viết chậm đọc chậm mới học lớp 1 là cháu tôi mới học lớp 1 được 3 tháng cô bắt bắt cháu phải học sách sách với cô cô chắc chắc là rất khó khó .,1
cám ơn who,2
chỉ số đổi mới sáng tạo của việt nam liên tục tăng nên giảm bớt các chuyên gia nước ngoài ưu tiên đội ngũ lao động kỹ thuật trong nước,2
mặc dù là fan xe nhật nhưng phải công nhận seltos quá đẹp dự là em nó sẽ làm mưa làm gió ở thị trường vn,2
Bạn có xe hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi hơi .,1
loài cua này cũng biết cách sắp xếp thứ tự gớm nhỉ,0
juve nhóm 1bà xã nhóm haiquá khác biệt,0
Con gái tôi tiêm ngừa ngừa ngừa đa chấn thương để luôn bên con trong lúc đi tiêm ngừa ngừa ngừa ung thư . Tôi đã dùng một ngày làm để ở bên con trong lúc tiêm ngừa ngừa ngừa ung thư .,2
thể dục ság giãn gân giãn cốt xd,1
thật xót xa là phụ huynh cũng có con như các bé tôi không cầm được nước mắt khi đọc tin này xin chia buồn,2
đường cao đỉnh và đường trung bình đứng 2 bên đường cao đỉnh là 2 đường cao đỉnh và đường trung bình đứng 2 bên đường cao đỉnh là 2 đường cao đỉnh và đường trung bình đứng 2 bên đường cao đỉnh là 2 đường cao đỉnh .,2
nên xử lý triệt để hành vi chăn dắt trẻ em,0
cảm ơn các anh đã vì cuộc sống bình yên của nhân dân,2
ở đời kô ai học được chữ ngờ làm ăn bất chính mới mau giàu mà cũng mau vào tù,1
đau lòng quá cầu mong linh hồn 2 chú được an nghỉ cầu mong em sớm hồi phục và vượt qua nạn này,2
Bạn đang chọn đi đường nhánh 998 hoặc nhánh nhánh 998 đi đến đường nhánh 998 thì đi đường nhánh 998 có thể đi tới đường nhánh 998 .,1
ai ăn rồi xin cho hỏi vị có giống tôm hùm không hay là giống tôm bình thường hơn,1
cứ giao hữu lã bàn thắng phải xuất phát từ mecxit là sao,0
bài này chắc ko thành hit được,2
thế giới về là có ca bệnh vậy sao mở cửa chuyến bay qtế nỗi,0
thấy thốn thiệt,0
ko nhờ đường chuyền của messi cho alba rồi alba chuyền cho g7 còn lâu barca mới thắng nha công đầu thuộc về anh si,1
tot năm nay rất đáng xem cheers,2
khó khăn bủa vậy huawei,0
than tre ăn vào có lợi ích gì không có gây hại gì không cơ quan chức năng có ý kiến gì về an toàn thực phẩm không,1
chán ghê vậy sao không ra biển hét lên sao các cô dám mặc bikini thời đại nào rồi không biết,0
"Toàn bộ chi phí chữa trị cho những người bị thu giữ bánh pate minh chay từ ngày 25-12 tại quận Phú Nhuận , TP. HCM là chi phí chữa trị cho những người bị thu giữ bánh pate minh chay .",0
đẹp trai quá giống ceo facebook,2
thật sự mình rất sợ không gian kín chật hẹp e này nằm tận 83 tiếng là cực kì bản lĩnh và gan dạ,2
tội ars vừa loại liv lại đụng tiếp mc,0
"Nếu như ông Donald Trump đắc cử , thì việc ông trở thành tổng thống thứ 45 của Mỹ như ngày hôm qua sẽ là điều đương nhiên .",2
sẽ có giấy phạt gửi về cho bạn theo địa chỉ trên giấy đăng kiểm nhé khi nào nhận được giấy thì lên nộp phạt,1
tôi thích đoạn kết cảnh sát ban đầu tưởng sự việc rất nghiêm trọng nhưng họ sau đó đã hiểu và chỉ cười,1
Con mình đi học chuyên gia bị bắt nạt toàn bị bạn cắn răng thâm tím bầm máu máu nhưng m chưa bao giờ dạy con mình phải chủ động đánh bạn cắn bạn .,0
căn chung cư của gia đình mình ở quận tân phú cũng phải chờ mòn mỏi hơn 7 năm mới nhận đc sổ hồng,1
"Trong lúc nhiều người săn lùng siêu phẩm , không ít khách hàng đã quyết định xuống tiền mua hàng nhưng không biết là mình đã mua phải hàng nhái , hàng kém chất lượng ...",0
"Tại các cửa hàng đại chúng chúng tôi thường đặt mua các sản phẩm có giá vừa phải , có thể bạn không tin chúng tôi đã có một số lượng lớn các chi phí khác nhau cho một sản phẩm bình thường . Hãy cùng chúng tôi đánh giá nhé !",1
mình mình là người đã bán qua mạng như tác giả trang trang cá tay tay tay tay tay chỉ cần đọc thao thao trước khi bán hàng qua mạng .,0
"dịch bệnh covid 19 đã lan rộng ra các tỉnh lân cận , trung quốc cũng đã ghi nhận tình trạng dịch bệnh này nếu không có biện pháp phòng chống .",0
họ giỏi thật đấy nhưng sao tự nhiên xem xong tôi lại nghĩ ngay tới elon musk nhỉ,2
Con trai 2 cháu cháu đang rất bất hạnh về hạnh phúc cả 2 cháu cháu đang rất cần sự bất hạnh từ bố mẹ .,0
giờ năng lực và điểm số không như xưa rồi tôi vẫn thích cách tính điểm đại học ngày xưa đúng người đúng điểm,1
Trong những ngày qua mình thực sự rất thích thương hiệu thời trang Lagi nhưng mình thấy đây là một sản phẩm khá mới lạ và phù hợp với thời đại .,2
Khi trận đấu đang dần đi đến hồi kết thúc thì sự nghiệp của cầu thủ đội tuyển Pháp đã bước sang ngày thứ 4 trên sân nhà .,2
bánh trung thu truyền thống mình thấy ngon hơn các loại bánh trung thu khác . Một vài chia sẻ của mình khiến mình thích thú .,2
Ngành công nghiệp hạt nhân ở bang Texas ( Mỹ ) đang đối mặt với một cuộc đại chiến tranh lạnh thường niên .,0
haha hôm trước tôi cũng mới bị kẹt may mà kéo nhẹ tay nên rút ra được đau quá trời,1
